,CHG_COUNTY_NUM,CHG_CASE_NUMBER,CHG_ENTITY_NUMBER,CHG_DATE,CHG_UOR_CODE,Base_UOR_Code,ASCF_Code,CHG_DISP_DATE,CHG_DISP_TYPE_CODE,CHG_UOR_Desc,CHG_UOR_Base_Level,ASCF_Code_Desc2,CHG_DISP_TYPE_CODE_Desc,CHG_UOR_Description,CHG_County,DISP_Days,MOT_COUNTY_NUM,MOT_CASE_NUMBER,Mot_Entity_Number,Mot_Motion_Type_Code,MOT_MOTION_TYPE_CODE_DESC,MOT_County
11735,5,281,1,2022-11-22,3402,340,2,2022-12-24 08:52:48,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Solicitation,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Solicitation",Polk,32.0,5.0,281.0,1.0,MOT,MOTION - OTHER,Polk
11736,5,281,1,2022-11-22,3402,340,2,2022-12-24 08:52:48,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Solicitation,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Solicitation",Polk,32.0,5.0,281.0,2.0,SC,MOTION FOR SHOW CAUSE,Polk
11737,5,281,1,2022-11-22,3402,340,2,2022-12-24 08:52:48,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Solicitation,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Solicitation",Polk,32.0,5.0,281.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11738,5,281,1,2022-11-22,3402,340,2,2022-12-24 08:52:48,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Solicitation,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Solicitation",Polk,32.0,5.0,281.0,4.0,SC,MOTION FOR SHOW CAUSE,Polk
11739,5,281,1,2022-11-22,3402,340,2,2022-12-24 08:52:48,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Solicitation,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Solicitation",Polk,32.0,5.0,281.0,5.0,SC,MOTION FOR SHOW CAUSE,Polk
11740,5,281,2,2022-11-22,3400,340,0,2022-12-25 03:38:53,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,33.0,5.0,281.0,1.0,MOT,MOTION - OTHER,Polk
11741,5,281,2,2022-11-22,3400,340,0,2022-12-25 03:38:53,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,33.0,5.0,281.0,2.0,SC,MOTION FOR SHOW CAUSE,Polk
11742,5,281,2,2022-11-22,3400,340,0,2022-12-25 03:38:53,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,33.0,5.0,281.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11743,5,281,2,2022-11-22,3400,340,0,2022-12-25 03:38:53,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,33.0,5.0,281.0,4.0,SC,MOTION FOR SHOW CAUSE,Polk
11744,5,281,2,2022-11-22,3400,340,0,2022-12-25 03:38:53,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,33.0,5.0,281.0,5.0,SC,MOTION FOR SHOW CAUSE,Polk
11745,5,282,1,2022-11-23,3400,340,0,2023-04-04 07:12:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,132.0,5.0,282.0,1.0,SUB,MOTION TO SUBMIT,Polk
11746,5,282,1,2022-11-23,3400,340,0,2023-04-04 07:12:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,132.0,5.0,282.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11747,5,282,1,2022-11-23,3400,340,0,2023-04-04 07:12:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,132.0,5.0,282.0,3.0,REVI,MOTION FOR REVIEW,Polk
11748,5,282,1,2022-11-23,3400,340,0,2023-04-04 07:12:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,132.0,5.0,282.0,4.0,SUB,MOTION TO SUBMIT,Polk
11749,5,282,1,2022-11-23,3400,340,0,2023-04-04 07:12:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,132.0,5.0,282.0,5.0,SUB,MOTION TO SUBMIT,Polk
11750,5,282,2,2022-11-23,3400,340,0,2023-04-02 02:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,130.0,5.0,282.0,1.0,SUB,MOTION TO SUBMIT,Polk
11751,5,282,2,2022-11-23,3400,340,0,2023-04-02 02:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,130.0,5.0,282.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11752,5,282,2,2022-11-23,3400,340,0,2023-04-02 02:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,130.0,5.0,282.0,3.0,REVI,MOTION FOR REVIEW,Polk
11753,5,282,2,2022-11-23,3400,340,0,2023-04-02 02:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,130.0,5.0,282.0,4.0,SUB,MOTION TO SUBMIT,Polk
11754,5,282,2,2022-11-23,3400,340,0,2023-04-02 02:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,130.0,5.0,282.0,5.0,SUB,MOTION TO SUBMIT,Polk
11755,5,282,3,2022-11-23,3400,340,0,2023-05-15 00:00:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,173.0,5.0,282.0,1.0,SUB,MOTION TO SUBMIT,Polk
11756,5,282,3,2022-11-23,3400,340,0,2023-05-15 00:00:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,173.0,5.0,282.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11757,5,282,3,2022-11-23,3400,340,0,2023-05-15 00:00:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,173.0,5.0,282.0,3.0,REVI,MOTION FOR REVIEW,Polk
11758,5,282,3,2022-11-23,3400,340,0,2023-05-15 00:00:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,173.0,5.0,282.0,4.0,SUB,MOTION TO SUBMIT,Polk
11759,5,282,3,2022-11-23,3400,340,0,2023-05-15 00:00:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,173.0,5.0,282.0,5.0,SUB,MOTION TO SUBMIT,Polk
11760,5,283,1,2022-11-26,3400,340,0,2023-01-08 19:12:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,43.0,5.0,283.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11761,5,283,1,2022-11-26,3400,340,0,2023-01-08 19:12:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,43.0,5.0,283.0,5.0,CONT,MOTION FOR CONTINUANCE,Polk
11762,5,283,1,2022-11-26,3400,340,0,2023-01-08 19:12:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,43.0,5.0,283.0,2.0,MOT,MOTION - OTHER,Polk
11763,5,283,1,2022-11-26,3400,340,0,2023-01-08 19:12:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,43.0,5.0,283.0,4.0,REVI,MOTION FOR REVIEW,Polk
11764,5,283,1,2022-11-26,3400,340,0,2023-01-08 19:12:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,43.0,5.0,283.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11765,5,283,2,2022-11-26,3400,340,0,2023-01-06 20:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,41.0,5.0,283.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11766,5,283,2,2022-11-26,3400,340,0,2023-01-06 20:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,41.0,5.0,283.0,5.0,CONT,MOTION FOR CONTINUANCE,Polk
11767,5,283,2,2022-11-26,3400,340,0,2023-01-06 20:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,41.0,5.0,283.0,2.0,MOT,MOTION - OTHER,Polk
11768,5,283,2,2022-11-26,3400,340,0,2023-01-06 20:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,41.0,5.0,283.0,4.0,REVI,MOTION FOR REVIEW,Polk
11769,5,283,2,2022-11-26,3400,340,0,2023-01-06 20:09:36,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,41.0,5.0,283.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11770,5,283,3,2022-11-26,3470,347,0,2023-01-06 22:01:55,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,41.0,5.0,283.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11771,5,283,3,2022-11-26,3470,347,0,2023-01-06 22:01:55,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,41.0,5.0,283.0,5.0,CONT,MOTION FOR CONTINUANCE,Polk
11772,5,283,3,2022-11-26,3470,347,0,2023-01-06 22:01:55,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,41.0,5.0,283.0,2.0,MOT,MOTION - OTHER,Polk
11773,5,283,3,2022-11-26,3470,347,0,2023-01-06 22:01:55,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,41.0,5.0,283.0,4.0,REVI,MOTION FOR REVIEW,Polk
11774,5,283,3,2022-11-26,3470,347,0,2023-01-06 22:01:55,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,41.0,5.0,283.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11775,5,284,1,2022-11-26,3400,340,0,2022-12-20 10:19:12,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,24.0,5.0,284.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11776,5,284,1,2022-11-26,3400,340,0,2022-12-20 10:19:12,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,24.0,5.0,284.0,4.0,CONT,MOTION FOR CONTINUANCE,Polk
11777,5,284,1,2022-11-26,3400,340,0,2022-12-20 10:19:12,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,24.0,5.0,284.0,2.0,SC,MOTION FOR SHOW CAUSE,Polk
11778,5,284,1,2022-11-26,3400,340,0,2022-12-20 10:19:12,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,24.0,5.0,284.0,3.0,SUB,MOTION TO SUBMIT,Polk
11779,5,284,2,2022-11-26,463700,46370,0,2022-12-18 04:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,22.0,5.0,284.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11780,5,284,2,2022-11-26,463700,46370,0,2022-12-18 04:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,22.0,5.0,284.0,4.0,CONT,MOTION FOR CONTINUANCE,Polk
11781,5,284,2,2022-11-26,463700,46370,0,2022-12-18 04:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,22.0,5.0,284.0,2.0,SC,MOTION FOR SHOW CAUSE,Polk
11782,5,284,2,2022-11-26,463700,46370,0,2022-12-18 04:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,22.0,5.0,284.0,3.0,SUB,MOTION TO SUBMIT,Polk
11783,5,284,3,2022-11-26,463745,46374,5,2022-12-19 22:19:12,G,"SNEAKINESS, 1ST",Felony C,Complicity,GUILTY,"SNEAKINESS, 1ST (Felony C) – Complicity",Polk,23.0,5.0,284.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11784,5,284,3,2022-11-26,463745,46374,5,2022-12-19 22:19:12,G,"SNEAKINESS, 1ST",Felony C,Complicity,GUILTY,"SNEAKINESS, 1ST (Felony C) – Complicity",Polk,23.0,5.0,284.0,4.0,CONT,MOTION FOR CONTINUANCE,Polk
11785,5,284,3,2022-11-26,463745,46374,5,2022-12-19 22:19:12,G,"SNEAKINESS, 1ST",Felony C,Complicity,GUILTY,"SNEAKINESS, 1ST (Felony C) – Complicity",Polk,23.0,5.0,284.0,2.0,SC,MOTION FOR SHOW CAUSE,Polk
11786,5,284,3,2022-11-26,463745,46374,5,2022-12-19 22:19:12,G,"SNEAKINESS, 1ST",Felony C,Complicity,GUILTY,"SNEAKINESS, 1ST (Felony C) – Complicity",Polk,23.0,5.0,284.0,3.0,SUB,MOTION TO SUBMIT,Polk
11787,5,284,4,2022-11-26,3474,347,4,,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Facilitation,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Facilitation",Polk,,5.0,284.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11788,5,284,4,2022-11-26,3474,347,4,,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Facilitation,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Facilitation",Polk,,5.0,284.0,4.0,CONT,MOTION FOR CONTINUANCE,Polk
11789,5,284,4,2022-11-26,3474,347,4,,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Facilitation,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Facilitation",Polk,,5.0,284.0,2.0,SC,MOTION FOR SHOW CAUSE,Polk
11790,5,284,4,2022-11-26,3474,347,4,,DIS,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Facilitation,DISMISSED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Facilitation",Polk,,5.0,284.0,3.0,SUB,MOTION TO SUBMIT,Polk
11791,5,285,1,2022-11-27,3460,346,0,2022-12-11 08:52:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,14.0,5.0,285.0,1.0,REVI,MOTION FOR REVIEW,Polk
11792,5,285,1,2022-11-27,3460,346,0,2022-12-11 08:52:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,14.0,5.0,285.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11793,5,285,1,2022-11-27,3460,346,0,2022-12-11 08:52:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,14.0,5.0,285.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11794,5,285,1,2022-11-27,3460,346,0,2022-12-11 08:52:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,14.0,5.0,285.0,5.0,MOT,MOTION - OTHER,Polk
11795,5,285,1,2022-11-27,3460,346,0,2022-12-11 08:52:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,14.0,5.0,285.0,4.0,REVI,MOTION FOR REVIEW,Polk
11796,5,286,1,2022-11-28,463700,46370,0,2024-05-28 02:24:00,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,547.0,5.0,286.0,1.0,MOT,MOTION - OTHER,Polk
11797,5,286,2,2022-11-28,3400,340,0,2024-05-25 20:24:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,544.0,5.0,286.0,1.0,MOT,MOTION - OTHER,Polk
11798,5,287,1,2022-11-28,463740,46374,0,2022-12-06 09:54:43,DIS,"SNEAKINESS, 1ST",Felony C,Base Charge,DISMISSED,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,8.0,5.0,287.0,1.0,MOT,MOTION - OTHER,Polk
11799,5,287,1,2022-11-28,463740,46374,0,2022-12-06 09:54:43,DIS,"SNEAKINESS, 1ST",Felony C,Base Charge,DISMISSED,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,8.0,5.0,287.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11800,5,287,1,2022-11-28,463740,46374,0,2022-12-06 09:54:43,DIS,"SNEAKINESS, 1ST",Felony C,Base Charge,DISMISSED,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,8.0,5.0,287.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11801,5,287,1,2022-11-28,463740,46374,0,2022-12-06 09:54:43,DIS,"SNEAKINESS, 1ST",Felony C,Base Charge,DISMISSED,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,8.0,5.0,287.0,5.0,CONT,MOTION FOR CONTINUANCE,Polk
11802,5,287,1,2022-11-28,463740,46374,0,2022-12-06 09:54:43,DIS,"SNEAKINESS, 1ST",Felony C,Base Charge,DISMISSED,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,8.0,5.0,287.0,4.0,SC,MOTION FOR SHOW CAUSE,Polk
11803,5,287,2,2022-11-28,3460,346,0,2022-12-10 05:16:48,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,12.0,5.0,287.0,1.0,MOT,MOTION - OTHER,Polk
11804,5,287,2,2022-11-28,3460,346,0,2022-12-10 05:16:48,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,12.0,5.0,287.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11805,5,287,2,2022-11-28,3460,346,0,2022-12-10 05:16:48,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,12.0,5.0,287.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11806,5,287,2,2022-11-28,3460,346,0,2022-12-10 05:16:48,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,12.0,5.0,287.0,5.0,CONT,MOTION FOR CONTINUANCE,Polk
11807,5,287,2,2022-11-28,3460,346,0,2022-12-10 05:16:48,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,12.0,5.0,287.0,4.0,SC,MOTION FOR SHOW CAUSE,Polk
11808,5,287,3,2022-11-28,3400,340,0,2022-12-05 22:33:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,7.0,5.0,287.0,1.0,MOT,MOTION - OTHER,Polk
11809,5,287,3,2022-11-28,3400,340,0,2022-12-05 22:33:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,7.0,5.0,287.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11810,5,287,3,2022-11-28,3400,340,0,2022-12-05 22:33:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,7.0,5.0,287.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11811,5,287,3,2022-11-28,3400,340,0,2022-12-05 22:33:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,7.0,5.0,287.0,5.0,CONT,MOTION FOR CONTINUANCE,Polk
11812,5,287,3,2022-11-28,3400,340,0,2022-12-05 22:33:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,7.0,5.0,287.0,4.0,SC,MOTION FOR SHOW CAUSE,Polk
11813,5,288,1,2022-11-30,3460,346,0,2023-08-04 22:04:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,247.0,5.0,288.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11814,5,288,1,2022-11-30,3460,346,0,2023-08-04 22:04:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,247.0,5.0,288.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11815,5,288,1,2022-11-30,3460,346,0,2023-08-04 22:04:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,247.0,5.0,288.0,3.0,MOT,MOTION - OTHER,Polk
11816,5,288,1,2022-11-30,3460,346,0,2023-08-04 22:04:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,247.0,5.0,288.0,4.0,REVI,MOTION FOR REVIEW,Polk
11817,5,288,1,2022-11-30,3460,346,0,2023-08-04 22:04:48,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,247.0,5.0,288.0,5.0,SC,MOTION FOR SHOW CAUSE,Polk
11818,5,288,2,2022-11-30,782200,78220,0,2023-07-15 14:24:00,ACQ,IMPOLITENESS,Misdemeanor B,Base Charge,ACQUITTED,IMPOLITENESS (Misdemeanor B) – Base Charge,Polk,227.0,5.0,288.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11819,5,288,2,2022-11-30,782200,78220,0,2023-07-15 14:24:00,ACQ,IMPOLITENESS,Misdemeanor B,Base Charge,ACQUITTED,IMPOLITENESS (Misdemeanor B) – Base Charge,Polk,227.0,5.0,288.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
